,pfun,shm,ncons,fps_in,fps_out,frame_sz
1176,long_computation_st,MRB,10,111.6225601238902,111.9466390558745,16777216
1177,long_computation_st,ArrayQueue,10,105.79496586869534,106.87501356476959,16777216
1178,long_computation_st,Queue,10,46106.247681031964,13.822000708805318,16777216
1179,long_computation_st,Ring buffer,10,117.8917776579731,118.04139377609194,16777216
1180,long_computation_mt,MRB,10,35.550434137190365,34.52513990889804,16777216
1181,long_computation_mt,ArrayQueue,10,44.33305398995776,43.338030346808125,16777216
1182,long_computation_mt,Queue,10,42290.32660645175,15.005537429607575,16777216
1183,long_computation_mt,Ring buffer,10,42.02235710784671,44.05349736079078,16777216
1184,long_computation_mt,MRB,10,37.40739410415743,38.23841804029473,16777216
1185,long_computation_mt,ArrayQueue,10,38.86469940784044,37.62236643911497,16777216
1186,long_computation_mt,Queue,10,47078.06710036832,14.789154806727293,16777216
1187,long_computation_mt,Ring buffer,10,33.972031606078744,36.34887485813516,16777216
1188,long_computation_mt,MRB,10,35.44685293820231,34.75321911071576,16777216
1189,long_computation_mt,ArrayQueue,10,29.613033077092805,28.65966310743701,16777216
1190,long_computation_mt,Queue,10,39646.72086739264,14.71765122837605,16777216
1191,long_computation_mt,Ring buffer,10,26.518049251997002,27.704940093980774,16777216
1192,long_computation_mt,MRB,10,32.022213950739186,31.58697978330278,16777216
1193,long_computation_mt,ArrayQueue,10,34.48105374902627,34.53049574405284,16777216
1194,long_computation_mt,Queue,10,43178.95392413066,15.564060246410193,16777216
1195,long_computation_mt,Ring buffer,10,34.92798425871998,34.955636247500514,16777216
1196,long_computation_mt,MRB,10,39.47073258886932,38.72303664424673,16777216
1197,long_computation_mt,ArrayQueue,10,33.697960300675966,32.73963332779792,16777216
1198,long_computation_mt,Queue,10,50080.74173405136,13.61744808189491,16777216
1199,long_computation_mt,Ring buffer,10,35.88144117291685,37.622898416632424,16777216
1200,do_nothing,MRB,25,113.8541573506029,114.14133801522625,16777216
1201,do_nothing,ArrayQueue,25,106.3223791509029,106.17713030957148,16777216
1202,do_nothing,Queue,25,49742.42778755191,16.954919082960224,16777216
1203,do_nothing,Ring buffer,25,123.80078052494645,123.55695762365394,16777216
1204,do_nothing,MRB,25,112.81562834513899,113.07409812003768,16777216
1205,do_nothing,ArrayQueue,25,116.45978369009933,116.72861460523401,16777216
1206,do_nothing,Queue,25,44074.695073631454,14.277793183081725,16777216
1207,do_nothing,Ring buffer,25,120.28709837919118,120.04757749277482,16777216
1208,do_nothing,MRB,25,116.81213212604337,117.35334222440117,16777216
1209,do_nothing,ArrayQueue,25,114.53004957088346,114.6213356927288,16777216
1210,do_nothing,Queue,25,45091.79428752701,15.720376564485168,16777216
1211,do_nothing,Ring buffer,25,122.0256111926209,121.79400665420029,16777216
1212,do_nothing,MRB,25,108.98760638048358,109.14523007449982,16777216
1213,do_nothing,ArrayQueue,25,113.70775692113122,113.94438197909076,16777216
1214,do_nothing,Queue,25,42273.30393426542,15.156608725992166,16777216
1215,do_nothing,Ring buffer,25,122.25484035718516,122.26566423146197,16777216
1216,do_nothing,MRB,25,115.23643798355255,126.74662258624602,16777216
1217,do_nothing,ArrayQueue,25,117.42758531294042,117.62929090980282,16777216
1218,do_nothing,Queue,25,55767.82343062605,16.144590838636123,16777216
1219,do_nothing,Ring buffer,25,120.78075865028086,120.86845042148374,16777216
1220,average,MRB,25,114.31342368208956,114.45901156093515,16777216
1221,average,ArrayQueue,25,130.22908998944848,130.20652018489153,16777216
1222,average,Queue,25,57940.571393265505,14.57878351097227,16777216
1223,average,Ring buffer,25,120.88873720725597,120.71320075725836,16777216
1224,average,MRB,25,120.21535635284451,120.05282017705517,16777216
1225,average,ArrayQueue,25,113.76241762482967,114.10833176087498,16777216
1226,average,Queue,25,64442.238629934305,16.64233078659754,16777216
1227,average,Ring buffer,25,122.78890859212424,122.80875705161208,16777216
1228,average,MRB,25,93.6333997464627,93.46715302027563,16777216
1229,average,ArrayQueue,25,116.1594961663165,116.5119489628746,16777216
1230,average,Queue,25,56874.0378786595,15.030636278065277,16777216
1231,average,Ring buffer,25,123.88329988915461,123.65890767972891,16777216
1232,average,MRB,25,117.75001274894824,117.35570587976771,16777216
1233,average,ArrayQueue,25,131.86452285730263,133.03089320604803,16777216
1234,average,Queue,25,51223.130889885215,14.975319016690333,16777216
1235,average,Ring buffer,25,126.77947269477842,126.86690625953334,16777216
1236,average,MRB,25,97.67705042210582,106.49840765443086,16777216
1237,average,ArrayQueue,25,111.2446788159182,111.20290734559464,16777216
1238,average,Queue,25,57309.42347084529,16.036339705258083,16777216
1239,average,Ring buffer,25,119.77453330977262,119.53537463771617,16777216
1240,long_computation_st,MRB,25,107.76307316000239,108.00387947572406,16777216
1241,long_computation_st,ArrayQueue,25,103.41624492321996,103.59428289503879,16777216
1242,long_computation_st,Queue,25,46054.353017393245,15.739570489979638,16777216
1243,long_computation_st,Ring buffer,25,112.78610011847083,112.86591028324277,16777216
1244,long_computation_st,MRB,25,108.29548509605041,108.22864341677953,16777216
1245,long_computation_st,ArrayQueue,25,115.66771078595062,115.96330703046887,16777216
1246,long_computation_st,Queue,25,59683.474936743696,15.63547322140255,16777216
1247,long_computation_st,Ring buffer,25,102.38093942096333,102.46746047540533,16777216
1248,long_computation_st,MRB,25,107.02821039711338,107.25862757296196,16777216
1249,long_computation_st,ArrayQueue,25,100.46880590770581,100.82619497958947,16777216
1250,long_computation_st,Queue,25,48017.15349272611,16.58067470548936,16777216
1251,long_computation_st,Ring buffer,25,108.38274369867939,108.50190339134457,16777216
1252,long_computation_st,MRB,25,113.97298703602826,114.42828793254816,16777216
1253,long_computation_st,ArrayQueue,25,114.68547918040834,114.73631441862597,16777216
1254,long_computation_st,Queue,25,66736.34064829865,14.859698248470051,16777216
1255,long_computation_st,Ring buffer,25,115.39230679091497,115.12356673845002,16777216
1256,long_computation_st,MRB,25,101.04292633048188,111.40288690795754,16777216
1257,long_computation_st,ArrayQueue,25,113.50307801093399,113.70617594989857,16777216
1258,long_computation_st,Queue,25,53785.84336781754,15.12714029774859,16777216
1259,long_computation_st,Ring buffer,25,111.75297165820874,111.88958210039524,16777216
1260,long_computation_mt,MRB,25,37.283113520061846,38.34599794267467,16777216
1261,long_computation_mt,ArrayQueue,25,35.61424101252651,34.97245847846529,16777216
1262,long_computation_mt,Queue,25,55010.96581539316,16.13614231934929,16777216
1263,long_computation_mt,Ring buffer,25,36.22460501485316,36.400752204600906,16777216
1264,long_computation_mt,MRB,25,36.79428005583814,34.76397313243942,16777216
1265,long_computation_mt,ArrayQueue,25,35.08074854255153,34.09967661918344,16777216
1266,long_computation_mt,Queue,25,29531.735120219753,15.82243986586023,16777216
1267,long_computation_mt,Ring buffer,25,31.36828214882544,32.697785941828435,16777216
1268,long_computation_mt,MRB,25,42.377436962093114,42.45899548433199,16777216
1269,long_computation_mt,ArrayQueue,25,36.466998693081166,36.03963173802941,16777216
1270,long_computation_mt,Queue,25,38086.41624793069,14.763436263975489,16777216
1271,long_computation_mt,Ring buffer,25,29.421675309847195,29.333035561484948,16777216
1272,long_computation_mt,MRB,25,33.22836634296321,32.864998066727594,16777216
1273,long_computation_mt,ArrayQueue,25,35.23645255732591,34.823014278095904,16777216
1274,long_computation_mt,Queue,25,43632.02351371342,15.640031109733547,16777216
1275,long_computation_mt,Ring buffer,25,33.946026619338795,33.41746269691886,16777216
1276,long_computation_mt,MRB,25,29.347434403491977,29.34360998332826,16777216
1277,long_computation_mt,ArrayQueue,25,35.335077032664636,34.71101999953481,16777216
1278,long_computation_mt,Queue,25,37642.06446530429,14.660988450480314,16777216
1279,long_computation_mt,Ring buffer,25,32.25003416073202,34.537937944301675,16777216
